2017-08-15 07:00:28,b8:27:eb:09:1a:81,b4:75:0e:0d:33:d5,1
2017-08-15 07:01:21,b8:27:eb:09:1a:81,b4:75:0e:0d:94:65,1
2017-08-15 07:02:27,b8:27:eb:09:1a:81,94:10:3e:2b:7a:55,1
2017-08-15 07:03:26,b8:27:eb:09:1a:81,14:91:82:c8:6a:09,1
2017-08-15 07:04:33,b8:27:eb:09:1a:81,60:38:e0:ee:7c:e5,1
2017-08-15 07:08:31,b8:27:eb:09:1a:81,14:91:82:24:dd:35,1
2017-08-15 07:09:44,ec:1a:59:e4:fd:41,ec:4f:82:73:d1:1c,1
2017-08-15 07:09:45,ec:1a:59:e4:fd:41,ec:4f:82:73:d1:1c,1
2017-08-15 07:09:46,ec:1a:59:e4:fd:41,ec:4f:82:73:d1:1c,1
2017-08-15 07:11:30,ec:1a:59:f1:fb:21,ec:4f:82:73:d1:1c,1
2017-08-15 07:11:33,ec:1a:59:f1:fb:21,ec:4f:82:73:d1:1c,1
2017-08-15 07:11:34,ec:1a:59:f1:fb:21,ec:4f:82:73:d1:1c,1
2017-08-15 07:12:31,ec:1a:59:f1:fb:21,ec:4f:82:73:d1:1c,1
2017-08-15 07:12:32,ec:1a:59:f1:fb:21,ec:4f:82:73:d1:1c,1
2017-08-15 07:12:41,b8:27:eb:09:1a:81,b4:75:0e:0d:33:d5,1
2017-08-15 07:12:45,b8:27:eb:09:1a:81,b4:75:0e:0d:94:65,1
2017-08-15 07:12:49,b8:27:eb:09:1a:81,94:10:3e:2b:7a:55,1
2017-08-15 07:12:52,b8:27:eb:09:1a:81,14:91:82:c8:6a:09,1
2017-08-15 07:12:56,b8:27:eb:09:1a:81,60:38:e0:ee:7c:e5,1
2017-08-15 07:13:00,b8:27:eb:09:1a:81,14:91:82:24:dd:35,1
2017-08-15 09:23:26,ec:1a:59:f1:fb:21,ec:4f:82:73:d1:1c,1
2017-08-15 09:24:00,ec:1a:59:f1:fb:21,ec:4f:82:73:d1:1c,1
2017-08-15 09:24:01,ec:1a:59:f1:fb:21,ec:4f:82:73:d1:1c,1
2017-08-15 09:24:05,ec:1a:59:f1:fb:21,ec:4f:82:73:d1:1c,1
2017-08-15 09:24:23,ec:1a:59:f1:fb:21,ec:4f:82:73:d1:1c,1
2017-08-15 07:00:28,b8:27:eb:09:1a:81,b4:75:0e:0d:33:d5,1
2017-08-15 07:01:21,b8:27:eb:09:1a:81,b4:75:0e:0d:94:65,1
2017-08-15 07:02:27,b8:27:eb:09:1a:81,94:10:3e:2b:7a:55,1
2017-08-15 07:03:26,b8:27:eb:09:1a:81,14:91:82:c8:6a:09,1
2017-08-15 07:04:33,b8:27:eb:09:1a:81,60:38:e0:ee:7c:e5,1
2017-08-15 07:08:31,b8:27:eb:09:1a:81,14:91:82:24:dd:35,1
2017-08-15 07:09:44,ec:1a:59:e4:fd:41,ec:4f:82:73:d1:1c,1
2017-08-15 07:09:45,ec:1a:59:e4:fd:41,ec:4f:82:73:d1:1c,1
2017-08-15 07:09:46,ec:1a:59:e4:fd:41,ec:4f:82:73:d1:1c,1
2017-08-15 07:11:30,ec:1a:59:f1:fb:21,ec:4f:82:73:d1:1c,1
2017-08-15 07:11:33,ec:1a:59:f1:fb:21,ec:4f:82:73:d1:1c,1
2017-08-15 07:11:34,ec:1a:59:f1:fb:21,ec:4f:82:73:d1:1c,1
2017-08-15 07:12:31,ec:1a:59:f1:fb:21,ec:4f:82:73:d1:1c,1
2017-08-15 07:12:32,ec:1a:59:f1:fb:21,ec:4f:82:73:d1:1c,1
2017-08-15 07:12:41,b8:27:eb:09:1a:81,b4:75:0e:0d:33:d5,1
2017-08-15 07:12:45,b8:27:eb:09:1a:81,b4:75:0e:0d:94:65,1
2017-08-15 07:12:49,b8:27:eb:09:1a:81,94:10:3e:2b:7a:55,1
2017-08-15 07:12:52,b8:27:eb:09:1a:81,14:91:82:c8:6a:09,1
2017-08-15 07:12:56,b8:27:eb:09:1a:81,60:38:e0:ee:7c:e5,1
2017-08-15 07:13:00,b8:27:eb:09:1a:81,14:91:82:24:dd:35,1
2017-08-15 09:23:26,ec:1a:59:f1:fb:21,ec:4f:82:73:d1:1c,1
2017-08-15 09:24:00,ec:1a:59:f1:fb:21,ec:4f:82:73:d1:1c,1
2017-08-15 09:24:01,ec:1a:59:f1:fb:21,ec:4f:82:73:d1:1c,1
2017-08-15 09:24:05,ec:1a:59:f1:fb:21,ec:4f:82:73:d1:1c,1
2017-08-15 09:24:23,ec:1a:59:f1:fb:21,ec:4f:82:73:d1:1c,1
2017-08-15 07:00:28,b8:27:eb:09:1a:81,b4:75:0e:0d:33:d5,1
2017-08-15 07:01:21,b8:27:eb:09:1a:81,b4:75:0e:0d:94:65,1
2017-08-15 07:02:27,b8:27:eb:09:1a:81,94:10:3e:2b:7a:55,1
2017-08-15 07:03:26,b8:27:eb:09:1a:81,14:91:82:c8:6a:09,1
2017-08-15 07:04:33,b8:27:eb:09:1a:81,60:38:e0:ee:7c:e5,1
2017-08-15 07:08:31,b8:27:eb:09:1a:81,14:91:82:24:dd:35,1
2017-08-15 07:09:46,ec:1a:59:e4:fd:41,ec:4f:82:73:d1:1c,1
2017-08-15 07:11:33,ec:1a:59:f1:fb:21,ec:4f:82:73:d1:1c,1
2017-08-15 07:11:34,ec:1a:59:f1:fb:21,ec:4f:82:73:d1:1c,1
2017-08-15 07:12:41,b8:27:eb:09:1a:81,b4:75:0e:0d:33:d5,1
2017-08-15 07:12:45,b8:27:eb:09:1a:81,b4:75:0e:0d:94:65,1
2017-08-15 07:12:49,b8:27:eb:09:1a:81,94:10:3e:2b:7a:55,1
2017-08-15 07:12:52,b8:27:eb:09:1a:81,14:91:82:c8:6a:09,1
2017-08-15 07:12:56,b8:27:eb:09:1a:81,60:38:e0:ee:7c:e5,1
2017-08-15 07:13:00,b8:27:eb:09:1a:81,14:91:82:24:dd:35,1
2017-08-15 07:14:59,ec:1a:59:e4:fd:41,ec:4f:82:73:d1:1c,1
2017-08-15 09:24:01,ec:1a:59:f1:fb:21,ec:4f:82:73:d1:1c,1
2017-08-15 13:16:48,ec:1a:59:e4:fd:41,ec:4f:82:73:d1:1c,1
2017-08-15 07:00:28,b8:27:eb:09:1a:81,b4:75:0e:0d:33:d5,1
2017-08-15 07:01:21,b8:27:eb:09:1a:81,b4:75:0e:0d:94:65,1
2017-08-15 07:02:27,b8:27:eb:09:1a:81,94:10:3e:2b:7a:55,1
2017-08-15 07:03:26,b8:27:eb:09:1a:81,14:91:82:c8:6a:09,1
2017-08-15 07:04:33,b8:27:eb:09:1a:81,60:38:e0:ee:7c:e5,1
2017-08-15 07:08:31,b8:27:eb:09:1a:81,14:91:82:24:dd:35,1
2017-08-15 07:12:41,b8:27:eb:09:1a:81,b4:75:0e:0d:33:d5,1
2017-08-15 07:12:45,b8:27:eb:09:1a:81,b4:75:0e:0d:94:65,1
2017-08-15 07:12:49,b8:27:eb:09:1a:81,94:10:3e:2b:7a:55,1
2017-08-15 07:12:52,b8:27:eb:09:1a:81,14:91:82:c8:6a:09,1
2017-08-15 07:12:56,b8:27:eb:09:1a:81,60:38:e0:ee:7c:e5,1
2017-08-15 07:13:00,b8:27:eb:09:1a:81,14:91:82:24:dd:35,1
2017-08-15 07:00:28,b8:27:eb:09:1a:81,b4:75:0e:0d:33:d5,1
2017-08-15 07:01:21,b8:27:eb:09:1a:81,b4:75:0e:0d:94:65,1
2017-08-15 07:02:27,b8:27:eb:09:1a:81,94:10:3e:2b:7a:55,1
2017-08-15 07:03:26,b8:27:eb:09:1a:81,14:91:82:c8:6a:09,1
2017-08-15 07:04:33,b8:27:eb:09:1a:81,60:38:e0:ee:7c:e5,1
2017-08-15 07:08:31,b8:27:eb:09:1a:81,14:91:82:24:dd:35,1
2017-08-15 07:12:41,b8:27:eb:09:1a:81,b4:75:0e:0d:33:d5,1
2017-08-15 07:12:45,b8:27:eb:09:1a:81,b4:75:0e:0d:94:65,1
2017-08-15 07:12:49,b8:27:eb:09:1a:81,94:10:3e:2b:7a:55,1
2017-08-15 07:12:52,b8:27:eb:09:1a:81,14:91:82:c8:6a:09,1
2017-08-15 07:12:56,b8:27:eb:09:1a:81,60:38:e0:ee:7c:e5,1
2017-08-15 07:13:00,b8:27:eb:09:1a:81,14:91:82:24:dd:35,1
