2017-12-26 10:54:26,110,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:54:26,110,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:54:26,110,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:54:26,102,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:54:26,102,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:54:26,102,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:54:36,250,ec:1a:59:e4:fd:41,ec:4f:82:73:d1:1c
2017-12-26 10:54:41,78,ec:1a:59:e4:fd:41,ec:4f:82:73:d1:1c
2017-12-26 10:54:42,493,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:54:42,493,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:54:42,493,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:54:42,493,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:54:42,337,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:54:42,1550,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:54:42,1550,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:54:42,1550,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:54:42,1550,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:54:42,102,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:54:42,337,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:54:42,1550,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:54:42,1194,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:54:42,102,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:54:50,110,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:54:50,102,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:54:50,343,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:54:50,102,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:54:50,235,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:54:50,102,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:54:50,102,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:54:50,102,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:54:50,102,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:55:06,155,ec:1a:59:e4:fd:41,ec:4f:82:73:d1:1c
2017-12-26 10:55:12,493,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:55:12,110,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:55:12,102,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:55:12,102,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:55:12,1550,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:55:12,1550,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:55:12,337,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:55:12,1550,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:55:12,1550,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:55:12,1550,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:55:12,1194,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:55:12,1194,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:55:12,1550,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:55:12,102,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:55:12,102,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:55:14,110,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:55:14,110,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:55:14,110,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:55:14,110,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:55:14,102,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:55:14,343,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:55:14,102,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:55:14,102,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:55:14,102,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:55:14,102,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:55:14,102,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:55:14,102,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:55:21,155,ec:1a:59:e4:fd:41,ec:4f:82:73:d1:1c
2017-12-26 10:55:21,155,ec:1a:59:e4:fd:41,ec:4f:82:73:d1:1c
2017-12-26 10:55:33,102,ec:1a:59:e4:fd:41,ec:4f:82:73:d1:1c
2017-12-26 10:55:38,110,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:55:38,110,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:55:38,102,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:55:38,343,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:55:38,235,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:55:38,235,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:55:38,102,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:55:38,102,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:55:38,102,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:55:38,102,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
2017-12-26 10:55:38,102,ec:1a:59:e4:fd:41,b8:27:eb:09:1a:81
