Unit,Total Packets Processed,Total Process Time,Average Process Time
MAC Track+Preproc,6660734,5940.896467924118,22.298204927280228
MAC Track,6660734,706.50679063797,21.425397449299243
Preprocesser,6660734,232.54153776168823,19.646444660926814
Class+NtwkMapper,784476,1.6089470386505127,0.051274578146766524
Classifier,784476,0.519202709197998,0.04661370183461648
Network Mapper,784476,0.1462538242340088,0.03472841519219564
