Unit,Total Packets Processed,Total Process Time,Average Process Time
Class+NtwkMapper,673471,1.5479531288146973,0.05746175888845612
Classifier,673471,0.9225263595581055,0.05303700982574944
Network Mapper,673471,0.11919760704040527,0.023216544188858608
MAC Track+Preproc,2259264,2026.2390959262848,22.421451144335997
MAC Track,2259264,250.97047543525696,21.33972999392844
Preprocesser,2259264,97.75574612617493,19.644324661604706
Start and finish time,1514472121.756663,1514474149.544149,2027.7874858379364
