2017-12-26 10:54:26,110,b8:27:eb:09:1a:81,ec:1a:59:e4:fd:41
2017-12-26 10:54:26,110,b8:27:eb:09:1a:81,ec:1a:59:e4:fd:41
2017-12-26 10:54:26,102,b8:27:eb:09:1a:81,ec:1a:59:e4:fd:41
2017-12-26 10:54:26,190,b8:27:eb:09:1a:81,ec:1a:59:e4:fd:41
2017-12-26 10:54:26,102,b8:27:eb:09:1a:81,ec:1a:59:e4:fd:41
2017-12-26 10:54:26,102,b8:27:eb:09:1a:81,ec:1a:59:e4:fd:41
2017-12-26 10:54:36,102,ec:4f:82:73:d1:1c,ec:1a:59:e4:fd:41
2017-12-26 10:54:42,102,b8:27:eb:09:1a:81,ec:1a:59:e4:fd:41
2017-12-26 10:54:42,102,b8:27:eb:09:1a:81,ec:1a:59:e4:fd:41
2017-12-26 10:54:42,102,b8:27:eb:09:1a:81,ec:1a:59:e4:fd:41
2017-12-26 10:54:42,102,b8:27:eb:09:1a:81,ec:1a:59:e4:fd:41
2017-12-26 10:54:42,102,b8:27:eb:09:1a:81,ec:1a:59:e4:fd:41
2017-12-26 10:54:42,102,b8:27:eb:09:1a:81,ec:1a:59:e4:fd:41
2017-12-26 10:54:46,155,ec:4f:82:73:d1:1c,ec:1a:59:e4:fd:41
2017-12-26 10:54:50,110,b8:27:eb:09:1a:81,ec:1a:59:e4:fd:41
2017-12-26 10:54:50,110,b8:27:eb:09:1a:81,ec:1a:59:e4:fd:41
2017-12-26 10:54:50,190,b8:27:eb:09:1a:81,ec:1a:59:e4:fd:41
2017-12-26 10:54:50,190,b8:27:eb:09:1a:81,ec:1a:59:e4:fd:41
2017-12-26 10:54:50,102,b8:27:eb:09:1a:81,ec:1a:59:e4:fd:41
2017-12-26 10:54:51,102,ec:4f:82:73:d1:1c,ec:1a:59:e4:fd:41
2017-12-26 10:55:06,102,ec:4f:82:73:d1:1c,ec:1a:59:e4:fd:41
2017-12-26 10:55:12,102,b8:27:eb:09:1a:81,ec:1a:59:e4:fd:41
2017-12-26 10:55:12,174,b8:27:eb:09:1a:81,ec:1a:59:e4:fd:41
2017-12-26 10:55:12,174,b8:27:eb:09:1a:81,ec:1a:59:e4:fd:41
2017-12-26 10:55:12,102,b8:27:eb:09:1a:81,ec:1a:59:e4:fd:41
